id,class,part_no,details,battery_id,visible_parts
7019,disconnect unit,,,7,HV cable+HV cable+HV cable+BMS+wire harness+BMS frame+disconnect unit+module frame+HV cable+HV cable+housing bottom
7020,main connector,,,7,HV cable+HV cable+main connector+housing bottom
7021,coolant tubing,,,7,cooling plate+HV cable+BMS frame+HV cable+HV cable+HV cable+HV cable+BMS+wire harness+coolant tubing+housing bottom
7022,cooling plate,,,7,cooling plate+HV cable+BMS frame+HV cable+HV cable+HV cable+HV cable+BMS+wire harness+coolant tubing+housing bottom
7023,module frame,,,7,HV cable+HV cable+HV cable+wire harness+HV cable+HV cable+housing bottom+module frame
8000,BMS cover,,,8,BMS cover+housing cover
8001,BMS,,,8,BMS+housing cover+wire harness
8002,wire harness,,,8,main connector+housing bottom+wire harness+coolant tubing+busbar+busbar+GND cable
8003,housing cover,,mit 2 großen 32 Schrauben am housing bottom befestigt,8,housing cover+wire harness+BMS frame
8004,housing bottom,,,8,main connector+housing bottom+wire harness+coolant tubing+busbar+busbar+GND cable
8005,BMS frame,,,8,BMS frame+main connector+insulation sheet+insulation sheet+insulation sheet+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+wire harness+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+busbar+LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+GND cable
8006,insulation sheet,1,,8,BMS frame+insulation sheet+insulation sheet+insulation sheet+insulation sheet+insulation sheet+main connector+wire harness+GND cable
8007,insulation sheet,2,,8,BMS frame+insulation sheet+insulation sheet+insulation sheet+insulation sheet+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+wire harness+main connector+GND cable
8008,GND cable,,,8,main connector+housing bottom+wire harness+coolant tubing+busbar+busbar+GND cable
8009,insulation sheet,3,,8,insulation cap+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+LV cable+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+LV cable+LV cable+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation sheet+LV cable+LV cable+insulation sheet+insulation sheet+LV cable+main connector+wire harness+GND cable
8010,insulation sheet,4,,8,insulation cap+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+LV cable+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+LV cable+LV cable+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+LV cable+LV cable+insulation sheet+insulation sheet+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+coolant tubing
8011,insulation sheet,5,,8,insulation cap+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+LV cable+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+LV cable+LV cable+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+LV cable+insulation cap+LV cable+busbar+insulation cap+insulation cap+insulation sheet+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module
8012,module,1,Nummerierung beginnt rechts oben mit dem Hauptanschluss Richtung Norden,8,module+module+module+module+module+module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8013,module,2,,8,module+module+module+module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8014,module,3,,8,module+module+module+module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8015,module,4,,8,module+module+module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8016,module,5,,8,module+module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8017,module,6,,8,module+module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8018,module,7,,8,module+module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8019,module,8,,8,module+module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8020,module,9,,8,module+module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8021,module,10,,8,module+module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8022,module,11,,8,module+module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8023,module,12,,8,module+module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing
8024,module,13,,8,module+module+main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom
8025,module,14,,8,busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom+module+main connector+module+module+module+module
8026,module,15,,8,main connector+module+module+module+module+busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom
8027,module,16,,8,busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom+main connector+module+module+module
8028,module,17,,8,main connector+module+module+busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom
8029,module,18,,8,main connector+module+busbar+busbar+wire harness+GND cable+coolant tubing+housing bottom
8030,LV cable,1,,8,busbar+busbar+LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8031,LV cable,2,,8,busbar+busbar+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8032,LV cable,3,,8,busbar+busbar+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8033,LV cable,4,,8,busbar+busbar+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8034,LV cable,5,,8,busbar+busbar+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8035,LV cable,6,,8,busbar+busbar+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8036,insulation cap,1,,8,insulation cap+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+LV cable+LV cable+LV cable+module+module+module+module+module+module
8037,insulation cap,2,,8,LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+insulation cap+LV cable+LV cable+LV cable+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+module+module+module+module
8038,insulation cap,3,,8,busbar+insulation cap+busbar+busbar+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
8039,insulation cap,4,,8,busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+LV cable+LV cable+LV cable+LV cable+LV cable+LV cable+main connector+wire harness+GND cable+module+module+module+module+module+module+coolant tubing+module+module+module+module+module+module+LV cable+LV cable+LV cable+module+module+module+module+module+module
